AJHHJBWQ,001125,0.554,0.106,0.584,0.234,20,1114
AJHHJBWQ,001150,0.552,0.064,0.587,0.197,20,1114
AJHHJBWQ,001175,0.552,0.05,0.588,0.183,20,1114
AJHHJBWQ,001200,0.546,0.054,0.581,0.187,20,1114
AJHHJBWQ,001225,0.547,0.048,0.582,0.181,20,1114
AJHHJBWQ,001250,0.54,0.054,0.575,0.187,20,1114
AJHHJBWQ,001275,0.542,0.057,0.577,0.19,20,1114
AJHHJBWQ,001300,0.548,0.055,0.583,0.188,20,1114
AJHHJBWQ,001325,0.552,0.052,0.587,0.184,20,1114
AJHHJBWQ,001350,0.552,0.05,0.587,0.205,20,1114
AJHHJBWQ,001375,0.557,0.03,0.592,0.163,20,1114
AJHHJBWQ,001400,0.556,0.03,0.591,0.169,20,1114
AJHHJBWQ,001425,0.557,0.033,0.592,0.186,20,1114
AJHHJBWQ,001450,0.551,0.047,0.586,0.2,20,1114
AJHHJBWQ,001475,0.544,0.033,0.579,0.185,20,1114
AJHHJBWQ,001500,0.541,0.074,0.575,0.21,20,1114
AJHHJBWQ,001525,0.538,0.113,0.572,0.238,20,1114
AJHHJBWQ,001550,0.536,0.12,0.569,0.245,20,1114
AJHHJBWQ,001575,0.533,0.076,0.567,0.201,20,1114
AJHHJBWQ,001600,0.631,0.259,0.664,0.391,20,1114
AJHHJBWQ,000175,0.788,0.61,0.821,0.752,45,1770
AJHHJBWQ,000200,0.759,0.608,0.792,0.751,45,1770
AJHHJBWQ,000225,0.718,0.585,0.751,0.728,45,1770
AJHHJBWQ,000250,0.663,0.587,0.712,0.749,45,1770
AJHHJBWQ,000275,0.622,0.588,0.671,0.764,45,1770
AJHHJBWQ,000300,0.588,0.583,0.637,0.763,45,1770
AJHHJBWQ,000325,0.555,0.577,0.604,0.757,45,1770
AJHHJBWQ,000350,0.577,0.422,0.619,0.587,45,1770
AJHHJBWQ,000175,0.64,0.483,0.679,0.643,36,1815
AJHHJBWQ,000200,0.642,0.482,0.681,0.642,36,1815
AJHHJBWQ,000225,0.64,0.476,0.679,0.636,36,1815
AJHHJBWQ,000250,0.637,0.487,0.677,0.647,36,1815
AJHHJBWQ,000275,0.641,0.483,0.679,0.642,36,1815
AJHHJBWQ,000300,0.642,0.48,0.68,0.638,36,1815
AJHHJBWQ,000325,0.641,0.473,0.677,0.63,36,1815
AJHHJBWQ,000350,0.638,0.468,0.673,0.624,36,1815
AJHHJBWQ,000375,0.635,0.472,0.668,0.627,36,1815
AJHHJBWQ,000400,0.602,0.488,0.636,0.643,36,1815
AJHHJBWQ,000425,0.501,0.536,0.549,0.683,36,1815
AJHHJBWQ,000175,0.447,0.508,0.488,0.666,45,2255
AJHHJBWQ,000200,0.39,0.509,0.431,0.666,45,2255
AJHHJBWQ,000225,0.315,0.505,0.356,0.662,45,2255
AJHHJBWQ,000250,0.241,0.495,0.281,0.653,45,2255
AJHHJBWQ,000275,0.176,0.489,0.216,0.647,45,2255
AJHHJBWQ,000300,0.131,0.477,0.172,0.634,45,2255
AJHHJBWQ,000325,0.118,0.476,0.159,0.633,45,2255
AJHHJBWQ,000350,0.121,0.482,0.161,0.639,45,2255
AJHHJBWQ,000375,0.115,0.496,0.156,0.654,45,2255
AJHHJBWQ,000400,0.114,0.506,0.155,0.663,45,2255
AJHHJBWQ,000375,0.473,0.478,0.526,0.644,36,2277
AJHHJBWQ,000400,0.395,0.539,0.45,0.707,36,2277
AJHHJBWQ,000775,0.926,0.304,0.96,0.422,45,2436
AJHHJBWQ,000800,0.849,0.32,0.883,0.42,45,2436
AJHHJBWQ,000825,0.869,0.299,0.902,0.399,45,2436
AJHHJBWQ,000850,0.888,0.283,0.922,0.383,45,2436
AJHHJBWQ,000875,0.903,0.248,0.936,0.348,45,2436
AJHHJBWQ,000900,0.915,0.226,0.951,0.333,45,2436
AJHHJBWQ,000925,0.933,0.204,0.97,0.311,45,2436
AJHHJBWQ,000950,0.945,0.181,0.981,0.288,45,2436
AJHHJBWQ,000975,0.482,0.097,0.512,0.241,45,2436
AJHHJBWQ,001000,0.422,0.087,0.453,0.237,45,2832
AJHHJBWQ,001000,0.422,0.087,0.453,0.237,20,2832
AJHHJBWQ,001025,0.421,0.084,0.452,0.227,45,2832
AJHHJBWQ,001025,0.421,0.084,0.452,0.227,20,2832
AJHHJBWQ,001050,0.412,0.077,0.443,0.22,45,2832
AJHHJBWQ,001050,0.412,0.077,0.443,0.22,20,2832
AJHHJBWQ,001075,0.408,0.08,0.439,0.222,45,2832
AJHHJBWQ,001075,0.408,0.08,0.439,0.222,20,2832
AJHHJBWQ,001100,0.406,0.1,0.437,0.236,45,2832
AJHHJBWQ,001100,0.406,0.1,0.437,0.236,20,2832
AJHHJBWQ,001125,0.4,0.108,0.431,0.238,45,2832
AJHHJBWQ,001125,0.4,0.108,0.431,0.238,20,2832
AJHHJBWQ,001150,0.388,0.088,0.419,0.22,45,2832
AJHHJBWQ,001150,0.388,0.088,0.419,0.22,20,2832
AJHHJBWQ,001175,0.386,0.077,0.42,0.22,45,2832
AJHHJBWQ,001175,0.386,0.077,0.42,0.22,20,2832
AJHHJBWQ,001200,0.408,0.07,0.441,0.212,45,2832
AJHHJBWQ,001200,0.408,0.07,0.441,0.212,20,2832
AJHHJBWQ,001225,0.428,0.088,0.462,0.23,45,2832
AJHHJBWQ,001225,0.428,0.088,0.462,0.23,20,2832
AJHHJBWQ,001250,0.415,0.081,0.449,0.224,45,2832
AJHHJBWQ,001250,0.415,0.081,0.449,0.224,20,2832
AJHHJBWQ,001275,0.404,0.075,0.438,0.217,45,2832
AJHHJBWQ,001275,0.404,0.075,0.438,0.217,20,2832
AJHHJBWQ,001300,0.397,0.053,0.431,0.196,45,2832
AJHHJBWQ,001300,0.397,0.053,0.431,0.196,20,2832
AJHHJBWQ,001325,0.401,0.021,0.435,0.164,45,2832
AJHHJBWQ,001325,0.401,0.021,0.435,0.164,20,2832
AJHHJBWQ,000175,0.537,0.655,0.579,0.797,45,2879
AJHHJBWQ,000200,0.506,0.658,0.547,0.805,45,2879
AJHHJBWQ,000225,0.462,0.653,0.499,0.813,45,2879
AJHHJBWQ,000250,0.448,0.657,0.484,0.817,45,2879
AJHHJBWQ,000275,0.427,0.681,0.463,0.841,45,2879
AJHHJBWQ,000300,0.412,0.712,0.448,0.872,45,2879
AJHHJBWQ,000325,0.393,0.75,0.433,0.92,45,2879
AJHHJBWQ,000350,0.387,0.464,0.427,0.612,45,2879
AJHHJBWQ,000775,0.386,0.357,0.425,0.492,45,3071
AJHHJBWQ,000800,0.369,0.376,0.4,0.488,45,3071
AJHHJBWQ,000825,0.357,0.376,0.387,0.483,45,3071
AJHHJBWQ,000850,0.353,0.371,0.382,0.478,45,3071
AJHHJBWQ,000875,0.354,0.367,0.383,0.475,45,3071
AJHHJBWQ,000900,0.348,0.365,0.377,0.473,45,3071
AJHHJBWQ,000925,0.348,0.365,0.378,0.472,45,3071
AJHHJBWQ,000950,0.347,0.356,0.377,0.464,45,3071
AJHHJBWQ,000975,0.861,0.303,0.909,0.511,45,3071
AJHHJBWQ,000775,0.82,0.323,0.864,0.524,19,3155
AJHHJBWQ,000800,0.741,0.353,0.779,0.533,19,3155
AJHHJBWQ,000825,0.743,0.366,0.781,0.546,19,3155
AJHHJBWQ,000850,0.744,0.364,0.782,0.544,19,3155
AJHHJBWQ,000875,0.741,0.354,0.779,0.534,19,3155
AJHHJBWQ,000900,0.737,0.348,0.775,0.528,19,3155
AJHHJBWQ,000925,0.737,0.347,0.775,0.527,19,3155
AJHHJBWQ,000950,0.732,0.349,0.77,0.529,19,3155
AJHHJBWQ,000975,0.727,0.338,0.765,0.518,19,3155
AJHPSRZZ,003125,0.824,0.402,0.927,0.715,33,1641
AJHPSRZZ,003150,0.784,0.372,0.887,0.682,33,1641
AJHPSRZZ,003175,0.77,0.36,0.873,0.67,33,1641
AJHPSRZZ,003125,0.707,0.445,0.862,0.752,19,3419
AJHPSRZZ,003150,0.671,0.429,0.826,0.737,19,3419
AJHPSRZZ,003175,0.659,0.422,0.814,0.73,19,3419
AJJFTGGI,002175,0.588,0.305,0.687,0.69,45,146
AJJFTGGI,002200,0.569,0.308,0.666,0.744,45,146
AJJFTGGI,002225,0.533,0.313,0.665,0.847,45,146
AJJFTGGI,002250,0.497,0.318,0.664,0.95,45,146
AJJFTGGI,002175,0.639,0.281,0.707,0.624,45,1964
AJJFTGGI,002200,0.649,0.282,0.714,0.634,45,1964
AJJFTGGI,002225,0.658,0.283,0.721,0.644,45,1964
AJJFTGGI,002250,0.667,0.285,0.729,0.654,45,1964
AJJFTGGI,002175,0.671,0.285,0.731,0.657,45,2186
AJJFTGGI,002200,0.702,0.308,0.773,0.698,45,2186
AJJFTGGI,002225,0.762,0.351,0.855,0.776,45,2186
AJJFTGGI,002250,0.822,0.394,0.936,0.854,45,2186
AJJFTGGI,000250,0.793,0.475,0.918,0.971,45,2839
AOJNCXAJ,000375,0.633,0.324,0.731,0.819,20,620
AOJNCXAJ,000400,0.377,0.229,0.519,0.867,20,620
AOJNCXAJ,000325,0.426,0.208,0.636,0.997,19,1267
AOJNCXAJ,000350,0.408,0.205,0.618,0.994,19,1267
AOJNCXAJ,000375,0.15,0.367,0.219,0.712,45,1356
AOJNCXAJ,000400,0.262,0.379,0.357,0.724,45,1356
AOJNCXAJ,000475,0.483,0.513,0.53,0.7,45,1396
AOJNCXAJ,000475,0.483,0.513,0.53,0.7,41,1396
AOJNCXAJ,000325,0.225,0.112,0.514,0.972,19,1444
AOJNCXAJ,000350,0.378,0.33,0.543,0.833,19,1444
AOJNCXAJ,000700,0.517,0.524,0.572,0.713,45,1824
AOJNCXAJ,000700,0.517,0.524,0.572,0.713,41,1824
AOJNCXAJ,000725,0.526,0.528,0.581,0.717,45,1824
AOJNCXAJ,000725,0.526,0.528,0.581,0.717,41,1824
AOJNCXAJ,000750,0.535,0.533,0.59,0.722,45,1824
AOJNCXAJ,000750,0.535,0.533,0.59,0.722,41,1824
AOJNCXAJ,001425,0.615,0.237,0.797,0.956,33,1918
AOJNCXAJ,001450,0.517,0.143,0.696,1.0,33,1918
AOJNCXAJ,000325,0.587,0.032,0.763,1.0,19,2300
AOJNCXAJ,000350,0.521,0.098,0.704,1.0,19,2300
AOJNCXAJ,000675,0.508,0.176,0.871,1.0,2,2322
AOJNCXAJ,000675,0.276,0.155,0.553,0.998,2,2555
AOJNCXAJ,000375,0.362,0.343,0.437,0.728,45,2853
AOJNCXAJ,000400,0.427,0.352,0.506,0.744,45,2853
AOJNCXAJ,000375,0.461,0.351,0.551,0.747,20,3471
AOJNCXAJ,000400,0.376,0.261,0.574,0.643,20,3471
AOJNCXAJ,001425,0.716,0.285,0.967,0.994,33,3808
AOJNCXAJ,001450,0.695,0.299,0.998,1.0,33,3808
AOUBBREV,001000,0.103,0.6,0.251,0.999,36,262
AOUBBREV,001025,0.124,0.285,0.341,0.813,36,262
AOUBBREV,001000,0.694,0.467,0.83,0.84,36,471
AOUBBREV,001025,0.72,0.433,0.792,0.808,36,471
AOUBBREV,001200,0.621,0.397,0.672,0.62,45,662
AOUBBREV,001225,0.799,0.339,0.85,0.562,45,662
AOUBBREV,001250,0.917,0.336,0.968,0.558,45,662
AOUBBREV,001400,0.424,0.292,0.548,0.757,45,957
AOUBBREV,001425,0.642,0.276,0.732,0.724,45,957
AOUBBREV,001450,0.822,0.263,0.917,0.698,45,957
AOUBBREV,001400,0.732,0.24,0.917,0.901,33,1027
AOUBBREV,001400,0.732,0.24,0.917,0.901,45,1027
AOUBBREV,001425,0.804,0.206,0.996,0.967,33,1027
AOUBBREV,001425,0.804,0.206,0.996,0.967,45,1027
AOUBBREV,000025,0.701,0.442,0.732,0.564,20,1899
AOUBBREV,000075,0.583,0.345,0.614,0.467,20,1899
AOUBBREV,001000,0.538,0.54,0.646,0.813,36,2407
AOUBBREV,001025,0.407,0.447,0.512,0.723,36,2407
AOUBBREV,000025,0.378,0.416,0.421,0.554,20,2685
AOUBBREV,000075,0.276,0.311,0.319,0.449,20,2685
AOUBBREV,001125,0.765,0.48,0.875,0.782,38,3023
AOUBBREV,001125,0.765,0.48,0.875,0.782,45,3023
AOUBBREV,001150,0.756,0.487,0.854,0.804,38,3023
AOUBBREV,001150,0.756,0.487,0.854,0.804,45,3023
AOUBBREV,001175,0.795,0.485,0.915,0.878,38,3023
AOUBBREV,001175,0.795,0.485,0.915,0.878,45,3023
AOUBBREV,001200,0.695,0.355,0.758,0.62,45,3791
AOUBBREV,001225,0.863,0.307,0.924,0.554,45,3791
AOUBBREV,001250,0.976,0.312,1.0,0.532,45,3791
AQTFXQQM,001050,0.001,0.003,0.282,0.998,38,10
AQTFXQQM,001050,0.001,0.003,0.282,0.998,19,10
AQTFXQQM,001075,0.003,0.0,0.305,0.995,38,10
AQTFXQQM,001075,0.003,0.0,0.305,0.995,19,10
AQTFXQQM,000225,0.308,0.229,0.477,0.963,19,1274
AQTFXQQM,000225,0.308,0.229,0.477,0.963,45,1274
AQTFXQQM,000025,0.504,0.168,0.774,0.988,38,3741
AQTFXQQM,000025,0.504,0.168,0.774,0.988,45,3741
AQTFXQQM,000050,0.532,0.104,0.752,0.946,38,3741
AQTFXQQM,000050,0.532,0.104,0.752,0.946,45,3741
AQTFXQQM,000075,0.466,0.108,0.661,0.999,38,3741
AQTFXQQM,000075,0.466,0.108,0.661,0.999,45,3741
AQTFXQQM,000100,0.465,0.172,0.713,1.0,38,3741
AQTFXQQM,000100,0.465,0.172,0.713,1.0,45,3741
AQTFXQQM,000125,0.521,0.188,0.743,1.0,38,3741
AQTFXQQM,000125,0.521,0.188,0.743,1.0,45,3741
AQTFXQQM,000150,0.503,0.171,0.785,1.0,38,3741
AQTFXQQM,000150,0.503,0.171,0.785,1.0,45,3741
AQTFXQQM,000875,0.107,0.375,0.329,1.0,45,3968
AQTFXQQM,000900,0.137,0.419,0.341,1.0,45,3968
AQTFXQQM,000925,0.25,0.389,0.414,0.992,45,3968
ATUYIQKR,000025,0.689,0.216,0.803,0.568,19,126
ATUYIQKR,000025,0.689,0.216,0.803,0.568,45,126
ATUYIQKR,000025,0.689,0.216,0.803,0.568,41,126
ATUYIQKR,000050,0.694,0.201,0.815,0.753,19,126
ATUYIQKR,000050,0.694,0.201,0.815,0.753,45,126
ATUYIQKR,000050,0.694,0.201,0.815,0.753,41,126
ATUYIQKR,000025,0.534,0.272,0.597,0.376,19,846
ATUYIQKR,000025,0.534,0.272,0.597,0.376,45,846
ATUYIQKR,000050,0.528,0.269,0.594,0.373,19,846
ATUYIQKR,000050,0.528,0.269,0.594,0.373,45,846
ATUYIQKR,000025,0.008,0.278,0.127,0.748,19,1172
ATUYIQKR,000025,0.008,0.278,0.127,0.748,45,1172
ATUYIQKR,000050,0.0,0.271,0.115,0.752,19,1172
ATUYIQKR,000050,0.0,0.271,0.115,0.752,45,1172
ATUYIQKR,000025,0.59,0.222,0.682,0.357,19,2189
ATUYIQKR,000025,0.59,0.222,0.682,0.357,45,2189
ATUYIQKR,000025,0.59,0.222,0.682,0.357,41,2189
ATUYIQKR,000050,0.594,0.215,0.682,0.357,19,2189
ATUYIQKR,000050,0.594,0.215,0.682,0.357,45,2189
ATUYIQKR,000050,0.594,0.215,0.682,0.357,41,2189
ATUYIQKR,000025,0.37,0.227,0.5,0.4,45,2201
ATUYIQKR,000025,0.139,0.24,0.259,0.445,19,2386
ATUYIQKR,000025,0.139,0.24,0.259,0.445,45,2386
ATUYIQKR,000050,0.12,0.236,0.242,0.445,19,2386
ATUYIQKR,000050,0.12,0.236,0.242,0.445,45,2386
ATUYIQKR,000025,0.452,0.221,0.527,0.388,19,3055
ATUYIQKR,000025,0.452,0.221,0.527,0.388,45,3055
ATUYIQKR,000050,0.431,0.227,0.519,0.388,19,3055
ATUYIQKR,000050,0.431,0.227,0.519,0.388,45,3055
ATUYIQKR,000025,0.259,0.212,0.381,0.42,19,3347
ATUYIQKR,000025,0.259,0.212,0.381,0.42,45,3347
ATUYIQKR,000050,0.242,0.207,0.374,0.42,19,3347
ATUYIQKR,000050,0.242,0.207,0.374,0.42,45,3347
AUDCTZPW,002775,0.548,0.527,0.664,1.0,45,692
AUDCTZPW,002800,0.559,0.536,0.679,1.0,45,692
AUDCTZPW,000200,0.123,0.463,0.211,0.757,38,1957
AUDCTZPW,000200,0.123,0.463,0.211,0.757,45,1957
AUDCTZPW,000225,0.096,0.43,0.192,0.806,38,1957
AUDCTZPW,000225,0.096,0.43,0.192,0.806,45,1957
AUDCTZPW,000200,0.034,0.474,0.103,0.787,38,2492
AUDCTZPW,000200,0.034,0.474,0.103,0.787,45,2492
AUDCTZPW,000225,0.028,0.432,0.105,0.765,38,2492
AUDCTZPW,000225,0.028,0.432,0.105,0.765,45,2492
AWJXLEIR,002150,0.138,0.389,0.245,0.936,45,995
AWJXLEIR,002150,0.0,0.319,0.057,0.667,45,1603
AWJXLEIR,002150,0.528,0.292,0.702,0.999,45,1980
AWJXLEIR,000025,0.204,0.405,0.308,1.0,33,3523
AWLQZQKH,000350,0.203,0.355,0.312,0.65,45,757
AWLQZQKH,000375,0.493,0.297,0.608,0.773,17,2724
AWLQZQKH,000375,0.493,0.297,0.608,0.773,45,2724
AZGKQCZJ,000475,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000500,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000525,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000550,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000575,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000600,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000625,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000650,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000675,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000700,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000725,0.242,0.598,0.432,0.986,19,225
AZGKQCZJ,000750,0.087,0.515,0.294,0.997,19,225
AZGKQCZJ,000475,0.052,0.496,0.262,0.999,19,2253
AZGKQCZJ,000500,0.053,0.496,0.264,0.999,19,2253
AZGKQCZJ,000525,0.055,0.496,0.266,0.999,19,2253
AZGKQCZJ,000550,0.057,0.496,0.267,0.999,19,2253
AZGKQCZJ,000575,0.058,0.496,0.269,0.999,19,2253
AZGKQCZJ,000600,0.06,0.496,0.271,0.999,19,2253
AZGKQCZJ,000625,0.073,0.48,0.292,0.99,19,2253
AZGKQCZJ,000650,0.147,0.38,0.415,0.933,19,2253
AZGKQCZJ,000675,0.221,0.28,0.539,0.877,19,2253
AZGKQCZJ,000700,0.295,0.18,0.663,0.82,19,2253
AZGKQCZJ,000725,0.369,0.08,0.786,0.763,19,2253
AZGKQCZJ,000475,0.397,0.032,0.838,0.736,41,3099
AZGKQCZJ,000500,0.373,0.036,0.812,0.738,41,3099
AZGKQCZJ,000525,0.4,0.072,0.822,0.754,41,3099
AZGKQCZJ,000550,0.427,0.107,0.832,0.77,41,3099
AZGKQCZJ,000575,0.455,0.142,0.842,0.786,41,3099
AZGKQCZJ,000600,0.482,0.177,0.852,0.803,41,3099
AZGKQCZJ,000625,0.509,0.212,0.861,0.819,41,3099
AZGKQCZJ,000650,0.536,0.247,0.871,0.835,41,3099
AZGKQCZJ,000675,0.563,0.283,0.881,0.851,41,3099
AZGKQCZJ,000700,0.591,0.318,0.891,0.867,41,3099
AZGKQCZJ,000725,0.618,0.353,0.901,0.883,41,3099
AZGKQCZJ,000750,0.645,0.388,0.911,0.899,41,3099
AZGKQCZJ,000775,0.672,0.423,0.921,0.915,41,3099
AZGKQCZJ,000800,0.699,0.458,0.931,0.932,41,3099
AZGKQCZJ,000825,0.727,0.494,0.941,0.948,41,3099
AZGKQCZJ,000850,0.754,0.529,0.95,0.964,41,3099
AZGKQCZJ,000500,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000525,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000550,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000575,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000600,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000625,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000650,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000675,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000700,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000725,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000750,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000775,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000800,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000825,0.783,0.567,0.961,0.981,19,3285
AZGKQCZJ,000850,0.783,0.567,0.961,0.981,19,3285
BEKHSNFD,004525,0.147,0.503,0.419,0.997,19,859
BEKHSNFD,004550,0.145,0.474,0.424,0.998,19,859
BEKHSNFD,004575,0.156,0.374,0.456,1.0,19,859
BEKHSNFD,004600,0.276,0.216,0.598,0.998,19,859
BEKHSNFD,004625,0.367,0.17,0.694,1.0,19,859
BEKHSNFD,001650,0.025,0.379,0.132,1.0,45,1076
BEKHSNFD,001675,0.19,0.378,0.357,0.997,45,1076
BEKHSNFD,001700,0.249,0.381,0.444,1.0,45,1076
BEKHSNFD,001725,0.215,0.381,0.415,1.0,45,1076
BEKHSNFD,001750,0.159,0.381,0.337,1.0,45,1076
BEKHSNFD,001775,0.108,0.381,0.302,1.0,45,1076
BEKHSNFD,001800,0.058,0.369,0.255,1.0,45,1076
BEKHSNFD,001825,0.011,0.369,0.219,1.0,45,1076
BEKHSNFD,002050,0.491,0.358,0.567,0.767,19,1856
BEKHSNFD,002075,0.465,0.335,0.549,0.79,19,1856
BEKHSNFD,002100,0.449,0.298,0.548,0.835,19,1856
BEKHSNFD,002125,0.441,0.265,0.547,0.927,19,1856
BEKHSNFD,002150,0.393,0.371,0.532,1.0,19,1856
BEKHSNFD,002175,0.34,0.341,0.527,1.0,19,1856
BEKHSNFD,002150,0.504,0.705,0.534,0.799,45,2175
BEKHSNFD,002175,0.589,0.752,0.613,0.847,45,2175
BEKHSNFD,002200,0.799,0.755,0.828,0.859,45,2175
BEKHSNFD,001650,0.103,0.427,0.239,0.998,45,2314
BEKHSNFD,001675,0.32,0.427,0.457,0.997,45,2314
BEKHSNFD,001700,0.362,0.421,0.499,1.0,45,2314
BEKHSNFD,001725,0.362,0.406,0.499,1.0,45,2314
