AJHHJBWQ,001050,0.563,0.111,0.59,0.236,20,1114,998,1605,42.0,39.92,64.2
AJHHJBWQ,001075,0.56,0.11,0.586,0.235,20,1114,998,1605,43.0,39.92,64.2
AJHHJBWQ,001100,0.558,0.119,0.584,0.244,20,1114,998,1605,44.0,39.92,64.2
AJHHJBWQ,001125,0.554,0.106,0.584,0.234,20,1114,998,1605,45.0,39.92,64.2
AJHHJBWQ,001150,0.552,0.064,0.587,0.197,20,1114,998,1605,46.0,39.92,64.2
AJHHJBWQ,001175,0.552,0.05,0.588,0.183,20,1114,998,1605,47.0,39.92,64.2
AJHHJBWQ,001200,0.546,0.054,0.581,0.187,20,1114,998,1605,48.0,39.92,64.2
AJHHJBWQ,001225,0.547,0.048,0.582,0.181,20,1114,998,1605,49.0,39.92,64.2
AJHHJBWQ,001250,0.54,0.054,0.575,0.187,20,1114,998,1605,50.0,39.92,64.2
AJHHJBWQ,001275,0.542,0.057,0.577,0.19,20,1114,998,1605,51.0,39.92,64.2
AJHHJBWQ,001300,0.548,0.055,0.583,0.188,20,1114,998,1605,52.0,39.92,64.2
AJHHJBWQ,001325,0.552,0.052,0.587,0.184,20,1114,998,1605,53.0,39.92,64.2
AJHHJBWQ,001350,0.552,0.05,0.587,0.205,20,1114,998,1605,54.0,39.92,64.2
AJHHJBWQ,001375,0.557,0.03,0.592,0.163,20,1114,998,1605,55.0,39.92,64.2
AJHHJBWQ,001400,0.556,0.03,0.591,0.169,20,1114,998,1605,56.0,39.92,64.2
AJHHJBWQ,001425,0.557,0.033,0.592,0.186,20,1114,998,1605,57.0,39.92,64.2
AJHHJBWQ,001450,0.551,0.047,0.586,0.2,20,1114,998,1605,58.0,39.92,64.2
AJHHJBWQ,001475,0.544,0.033,0.579,0.185,20,1114,998,1605,59.0,39.92,64.2
AJHHJBWQ,001500,0.541,0.074,0.575,0.21,20,1114,998,1605,60.0,39.92,64.2
AJHHJBWQ,001525,0.538,0.113,0.572,0.238,20,1114,998,1605,61.0,39.92,64.2
AJHHJBWQ,001550,0.536,0.12,0.569,0.245,20,1114,998,1605,62.0,39.92,64.2
AJHHJBWQ,001575,0.533,0.076,0.567,0.201,20,1114,998,1605,63.0,39.92,64.2
AJHHJBWQ,001600,0.631,0.259,0.664,0.391,20,1114,998,1605,64.0,39.92,64.2
AJHHJBWQ,000175,0.788,0.61,0.821,0.752,45,1770,167,355,7.0,6.68,14.2
AJHHJBWQ,000200,0.759,0.608,0.792,0.751,45,1770,167,355,8.0,6.68,14.2
AJHHJBWQ,000225,0.718,0.585,0.751,0.728,45,1770,167,355,9.0,6.68,14.2
AJHHJBWQ,000250,0.663,0.587,0.712,0.749,45,1770,167,355,10.0,6.68,14.2
AJHHJBWQ,000275,0.622,0.588,0.671,0.764,45,1770,167,355,11.0,6.68,14.2
AJHHJBWQ,000300,0.588,0.583,0.637,0.763,45,1770,167,355,12.0,6.68,14.2
AJHHJBWQ,000325,0.555,0.577,0.604,0.757,45,1770,167,355,13.0,6.68,14.2
AJHHJBWQ,000350,0.577,0.422,0.619,0.587,45,1770,167,355,14.0,6.68,14.2
AJHHJBWQ,000175,0.64,0.483,0.679,0.643,36,1815,140,458,7.0,5.6,18.32
AJHHJBWQ,000200,0.642,0.482,0.681,0.642,36,1815,140,458,8.0,5.6,18.32
AJHHJBWQ,000225,0.64,0.476,0.679,0.636,36,1815,140,458,9.0,5.6,18.32
AJHHJBWQ,000250,0.637,0.487,0.677,0.647,36,1815,140,458,10.0,5.6,18.32
AJHHJBWQ,000275,0.641,0.483,0.679,0.642,36,1815,140,458,11.0,5.6,18.32
AJHHJBWQ,000300,0.642,0.48,0.68,0.638,36,1815,140,458,12.0,5.6,18.32
AJHHJBWQ,000325,0.641,0.473,0.677,0.63,36,1815,140,458,13.0,5.6,18.32
AJHHJBWQ,000350,0.638,0.468,0.673,0.624,36,1815,140,458,14.0,5.6,18.32
AJHHJBWQ,000375,0.635,0.472,0.668,0.627,36,1815,140,458,15.0,5.6,18.32
AJHHJBWQ,000400,0.602,0.488,0.636,0.643,36,1815,140,458,16.0,5.6,18.32
AJHHJBWQ,000425,0.501,0.536,0.549,0.683,36,1815,140,458,17.0,5.6,18.32
AJHHJBWQ,000175,0.447,0.508,0.488,0.666,45,2255,140,423,7.0,5.6,16.92
AJHHJBWQ,000200,0.39,0.509,0.431,0.666,45,2255,140,423,8.0,5.6,16.92
AJHHJBWQ,000225,0.315,0.505,0.356,0.662,45,2255,140,423,9.0,5.6,16.92
AJHHJBWQ,000250,0.241,0.495,0.281,0.653,45,2255,140,423,10.0,5.6,16.92
AJHHJBWQ,000275,0.176,0.489,0.216,0.647,45,2255,140,423,11.0,5.6,16.92
AJHHJBWQ,000300,0.131,0.477,0.172,0.634,45,2255,140,423,12.0,5.6,16.92
AJHHJBWQ,000325,0.118,0.476,0.159,0.633,45,2255,140,423,13.0,5.6,16.92
AJHHJBWQ,000350,0.121,0.482,0.161,0.639,45,2255,140,423,14.0,5.6,16.92
AJHHJBWQ,000375,0.115,0.496,0.156,0.654,45,2255,140,423,15.0,5.6,16.92
AJHHJBWQ,000400,0.114,0.506,0.155,0.663,45,2255,140,423,16.0,5.6,16.92
AJHHJBWQ,000375,0.473,0.478,0.526,0.644,36,2277,359,418,15.0,14.36,16.72
AJHHJBWQ,000400,0.395,0.539,0.45,0.707,36,2277,359,418,16.0,14.36,16.72
AJHHJBWQ,000775,0.926,0.304,0.96,0.422,45,2436,772,976,31.0,30.88,39.04
AJHHJBWQ,000800,0.849,0.32,0.883,0.42,45,2436,772,976,32.0,30.88,39.04
AJHHJBWQ,000825,0.869,0.299,0.902,0.399,45,2436,772,976,33.0,30.88,39.04
AJHHJBWQ,000850,0.888,0.283,0.922,0.383,45,2436,772,976,34.0,30.88,39.04
AJHHJBWQ,000875,0.903,0.248,0.936,0.348,45,2436,772,976,35.0,30.88,39.04
AJHHJBWQ,000900,0.915,0.226,0.951,0.333,45,2436,772,976,36.0,30.88,39.04
AJHHJBWQ,000925,0.933,0.204,0.97,0.311,45,2436,772,976,37.0,30.88,39.04
AJHHJBWQ,000950,0.945,0.181,0.981,0.288,45,2436,772,976,38.0,30.88,39.04
AJHHJBWQ,000975,0.482,0.097,0.512,0.241,45,2436,772,976,39.0,30.88,39.04
AJHHJBWQ,001000,0.422,0.087,0.453,0.237,45,2832,998,1350,40.0,39.92,54.0
AJHHJBWQ,001000,0.422,0.087,0.453,0.237,20,2832,998,1350,40.0,39.92,54.0
AJHHJBWQ,001025,0.421,0.084,0.452,0.227,45,2832,998,1350,41.0,39.92,54.0
AJHHJBWQ,001025,0.421,0.084,0.452,0.227,20,2832,998,1350,41.0,39.92,54.0
AJHHJBWQ,001050,0.412,0.077,0.443,0.22,45,2832,998,1350,42.0,39.92,54.0
AJHHJBWQ,001050,0.412,0.077,0.443,0.22,20,2832,998,1350,42.0,39.92,54.0
AJHHJBWQ,001075,0.408,0.08,0.439,0.222,45,2832,998,1350,43.0,39.92,54.0
AJHHJBWQ,001075,0.408,0.08,0.439,0.222,20,2832,998,1350,43.0,39.92,54.0
AJHHJBWQ,001100,0.406,0.1,0.437,0.236,45,2832,998,1350,44.0,39.92,54.0
AJHHJBWQ,001100,0.406,0.1,0.437,0.236,20,2832,998,1350,44.0,39.92,54.0
AJHHJBWQ,001125,0.4,0.108,0.431,0.238,45,2832,998,1350,45.0,39.92,54.0
AJHHJBWQ,001125,0.4,0.108,0.431,0.238,20,2832,998,1350,45.0,39.92,54.0
AJHHJBWQ,001150,0.388,0.088,0.419,0.22,45,2832,998,1350,46.0,39.92,54.0
AJHHJBWQ,001150,0.388,0.088,0.419,0.22,20,2832,998,1350,46.0,39.92,54.0
AJHHJBWQ,001175,0.386,0.077,0.42,0.22,45,2832,998,1350,47.0,39.92,54.0
AJHHJBWQ,001175,0.386,0.077,0.42,0.22,20,2832,998,1350,47.0,39.92,54.0
AJHHJBWQ,001200,0.408,0.07,0.441,0.212,45,2832,998,1350,48.0,39.92,54.0
AJHHJBWQ,001200,0.408,0.07,0.441,0.212,20,2832,998,1350,48.0,39.92,54.0
AJHHJBWQ,001225,0.428,0.088,0.462,0.23,45,2832,998,1350,49.0,39.92,54.0
AJHHJBWQ,001225,0.428,0.088,0.462,0.23,20,2832,998,1350,49.0,39.92,54.0
AJHHJBWQ,001250,0.415,0.081,0.449,0.224,45,2832,998,1350,50.0,39.92,54.0
AJHHJBWQ,001250,0.415,0.081,0.449,0.224,20,2832,998,1350,50.0,39.92,54.0
AJHHJBWQ,001275,0.404,0.075,0.438,0.217,45,2832,998,1350,51.0,39.92,54.0
AJHHJBWQ,001275,0.404,0.075,0.438,0.217,20,2832,998,1350,51.0,39.92,54.0
AJHHJBWQ,001300,0.397,0.053,0.431,0.196,45,2832,998,1350,52.0,39.92,54.0
AJHHJBWQ,001300,0.397,0.053,0.431,0.196,20,2832,998,1350,52.0,39.92,54.0
AJHHJBWQ,001325,0.401,0.021,0.435,0.164,45,2832,998,1350,53.0,39.92,54.0
AJHHJBWQ,001325,0.401,0.021,0.435,0.164,20,2832,998,1350,53.0,39.92,54.0
AJHHJBWQ,000175,0.537,0.655,0.579,0.797,45,2879,167,355,7.0,6.68,14.2
AJHHJBWQ,000200,0.506,0.658,0.547,0.805,45,2879,167,355,8.0,6.68,14.2
AJHHJBWQ,000225,0.462,0.653,0.499,0.813,45,2879,167,355,9.0,6.68,14.2
AJHHJBWQ,000250,0.448,0.657,0.484,0.817,45,2879,167,355,10.0,6.68,14.2
AJHHJBWQ,000275,0.427,0.681,0.463,0.841,45,2879,167,355,11.0,6.68,14.2
AJHHJBWQ,000300,0.412,0.712,0.448,0.872,45,2879,167,355,12.0,6.68,14.2
AJHHJBWQ,000325,0.393,0.75,0.433,0.92,45,2879,167,355,13.0,6.68,14.2
AJHHJBWQ,000350,0.387,0.464,0.427,0.612,45,2879,167,355,14.0,6.68,14.2
AJHHJBWQ,000775,0.386,0.357,0.425,0.492,45,3071,772,976,31.0,30.88,39.04
AJHHJBWQ,000800,0.369,0.376,0.4,0.488,45,3071,772,976,32.0,30.88,39.04
AJHHJBWQ,000825,0.357,0.376,0.387,0.483,45,3071,772,976,33.0,30.88,39.04
AJHHJBWQ,000850,0.353,0.371,0.382,0.478,45,3071,772,976,34.0,30.88,39.04
AJHHJBWQ,000875,0.354,0.367,0.383,0.475,45,3071,772,976,35.0,30.88,39.04
AJHHJBWQ,000900,0.348,0.365,0.377,0.473,45,3071,772,976,36.0,30.88,39.04
AJHHJBWQ,000925,0.348,0.365,0.378,0.472,45,3071,772,976,37.0,30.88,39.04
AJHHJBWQ,000950,0.347,0.356,0.377,0.464,45,3071,772,976,38.0,30.88,39.04
AJHHJBWQ,000975,0.861,0.303,0.909,0.511,45,3071,772,976,39.0,30.88,39.04
AJHHJBWQ,000775,0.82,0.323,0.864,0.524,19,3155,767,997,31.0,30.68,39.88
AJHHJBWQ,000800,0.741,0.353,0.779,0.533,19,3155,767,997,32.0,30.68,39.88
AJHHJBWQ,000825,0.743,0.366,0.781,0.546,19,3155,767,997,33.0,30.68,39.88
AJHHJBWQ,000850,0.744,0.364,0.782,0.544,19,3155,767,997,34.0,30.68,39.88
AJHHJBWQ,000875,0.741,0.354,0.779,0.534,19,3155,767,997,35.0,30.68,39.88
AJHHJBWQ,000900,0.737,0.348,0.775,0.528,19,3155,767,997,36.0,30.68,39.88
AJHHJBWQ,000925,0.737,0.347,0.775,0.527,19,3155,767,997,37.0,30.68,39.88
AJHHJBWQ,000950,0.732,0.349,0.77,0.529,19,3155,767,997,38.0,30.68,39.88
AJHHJBWQ,000975,0.727,0.338,0.765,0.518,19,3155,767,997,39.0,30.68,39.88
AJHPSRZZ,003125,0.824,0.402,0.927,0.715,33,1641,3105,3185,125.0,124.2,127.4
AJHPSRZZ,003150,0.784,0.372,0.887,0.682,33,1641,3105,3185,126.0,124.2,127.4
AJHPSRZZ,003175,0.77,0.36,0.873,0.67,33,1641,3105,3185,127.0,124.2,127.4
AJHPSRZZ,003125,0.707,0.445,0.862,0.752,19,3419,3105,3185,125.0,124.2,127.4
AJHPSRZZ,003150,0.671,0.429,0.826,0.737,19,3419,3105,3185,126.0,124.2,127.4
AJHPSRZZ,003175,0.659,0.422,0.814,0.73,19,3419,3105,3185,127.0,124.2,127.4
AJJFTGGI,002175,0.588,0.305,0.687,0.69,45,146,2154,2259,87.0,86.16,90.36
AJJFTGGI,002200,0.569,0.308,0.666,0.744,45,146,2154,2259,88.0,86.16,90.36
AJJFTGGI,002225,0.533,0.313,0.665,0.847,45,146,2154,2259,89.0,86.16,90.36
AJJFTGGI,002250,0.497,0.318,0.664,0.95,45,146,2154,2259,90.0,86.16,90.36
AJJFTGGI,002175,0.639,0.281,0.707,0.624,45,1964,2154,2259,87.0,86.16,90.36
AJJFTGGI,002200,0.649,0.282,0.714,0.634,45,1964,2154,2259,88.0,86.16,90.36
AJJFTGGI,002225,0.658,0.283,0.721,0.644,45,1964,2154,2259,89.0,86.16,90.36
AJJFTGGI,002250,0.667,0.285,0.729,0.654,45,1964,2154,2259,90.0,86.16,90.36
AJJFTGGI,002175,0.671,0.285,0.731,0.657,45,2186,2154,2259,87.0,86.16,90.36
AJJFTGGI,002200,0.702,0.308,0.773,0.698,45,2186,2154,2259,88.0,86.16,90.36
AJJFTGGI,002225,0.762,0.351,0.855,0.776,45,2186,2154,2259,89.0,86.16,90.36
AJJFTGGI,002250,0.822,0.394,0.936,0.854,45,2186,2154,2259,90.0,86.16,90.36
AJJFTGGI,000250,0.793,0.475,0.918,0.971,45,2839,233,276,10.0,9.32,11.04
AOJNCXAJ,000375,0.633,0.324,0.731,0.819,20,620,373,416,15.0,14.92,16.64
AOJNCXAJ,000400,0.377,0.229,0.519,0.867,20,620,373,416,16.0,14.92,16.64
AOJNCXAJ,000325,0.426,0.208,0.636,0.997,19,1267,320,372,13.0,12.8,14.88
AOJNCXAJ,000350,0.408,0.205,0.618,0.994,19,1267,320,372,14.0,12.8,14.88
AOJNCXAJ,000375,0.15,0.367,0.219,0.712,45,1356,373,416,15.0,14.92,16.64
AOJNCXAJ,000400,0.262,0.379,0.357,0.724,45,1356,373,416,16.0,14.92,16.64
AOJNCXAJ,000475,0.483,0.513,0.53,0.7,45,1396,464,521,19.0,18.56,20.84
AOJNCXAJ,000475,0.483,0.513,0.53,0.7,41,1396,464,521,19.0,18.56,20.84
AOJNCXAJ,000325,0.225,0.112,0.514,0.972,19,1444,320,372,13.0,12.8,14.88
AOJNCXAJ,000350,0.378,0.33,0.543,0.833,19,1444,320,372,14.0,12.8,14.88
AOJNCXAJ,000700,0.517,0.524,0.572,0.713,45,1824,689,766,28.0,27.56,30.64
AOJNCXAJ,000700,0.517,0.524,0.572,0.713,41,1824,689,766,28.0,27.56,30.64
AOJNCXAJ,000725,0.526,0.528,0.581,0.717,45,1824,689,766,29.0,27.56,30.64
AOJNCXAJ,000725,0.526,0.528,0.581,0.717,41,1824,689,766,29.0,27.56,30.64
AOJNCXAJ,000750,0.535,0.533,0.59,0.722,45,1824,689,766,30.0,27.56,30.64
AOJNCXAJ,000750,0.535,0.533,0.59,0.722,41,1824,689,766,30.0,27.56,30.64
AOJNCXAJ,001425,0.615,0.237,0.797,0.956,33,1918,1411,1456,57.0,56.44,58.24
AOJNCXAJ,001450,0.517,0.143,0.696,1.0,33,1918,1411,1456,58.0,56.44,58.24
AOJNCXAJ,000325,0.587,0.032,0.763,1.0,19,2300,320,372,13.0,12.8,14.88
AOJNCXAJ,000350,0.521,0.098,0.704,1.0,19,2300,320,372,14.0,12.8,14.88
AOJNCXAJ,000675,0.508,0.176,0.871,1.0,2,2322,655,688,27.0,26.2,27.52
AOJNCXAJ,000675,0.276,0.155,0.553,0.998,2,2555,655,688,27.0,26.2,27.52
AOJNCXAJ,000375,0.362,0.343,0.437,0.728,45,2853,373,416,15.0,14.92,16.64
AOJNCXAJ,000400,0.427,0.352,0.506,0.744,45,2853,373,416,16.0,14.92,16.64
AOJNCXAJ,000375,0.461,0.351,0.551,0.747,20,3471,373,416,15.0,14.92,16.64
AOJNCXAJ,000400,0.376,0.261,0.574,0.643,20,3471,373,416,16.0,14.92,16.64
AOJNCXAJ,001425,0.716,0.285,0.967,0.994,33,3808,1411,1456,57.0,56.44,58.24
AOJNCXAJ,001450,0.695,0.299,0.998,1.0,33,3808,1411,1456,58.0,56.44,58.24
AOUBBREV,001000,0.103,0.6,0.251,0.999,36,262,995,1030,40.0,39.8,41.2
AOUBBREV,001025,0.124,0.285,0.341,0.813,36,262,995,1030,41.0,39.8,41.2
AOUBBREV,001000,0.694,0.467,0.83,0.84,36,471,995,1030,40.0,39.8,41.2
AOUBBREV,001025,0.72,0.433,0.792,0.808,36,471,995,1030,41.0,39.8,41.2
AOUBBREV,001200,0.621,0.397,0.672,0.62,45,662,1186,1253,48.0,47.44,50.12
AOUBBREV,001225,0.799,0.339,0.85,0.562,45,662,1186,1253,49.0,47.44,50.12
AOUBBREV,001250,0.917,0.336,0.968,0.558,45,662,1186,1253,50.0,47.44,50.12
AOUBBREV,001400,0.424,0.292,0.548,0.757,45,957,1399,1462,56.0,55.96,58.48
AOUBBREV,001425,0.642,0.276,0.732,0.724,45,957,1399,1462,57.0,55.96,58.48
AOUBBREV,001450,0.822,0.263,0.917,0.698,45,957,1399,1462,58.0,55.96,58.48
AOUBBREV,001400,0.732,0.24,0.917,0.901,33,1027,1399,1437,56.0,55.96,57.48
AOUBBREV,001400,0.732,0.24,0.917,0.901,45,1027,1399,1437,56.0,55.96,57.48
AOUBBREV,001425,0.804,0.206,0.996,0.967,33,1027,1399,1437,57.0,55.96,57.48
AOUBBREV,001425,0.804,0.206,0.996,0.967,45,1027,1399,1437,57.0,55.96,57.48
AOUBBREV,000025,0.701,0.442,0.732,0.564,20,1899,1,96,1.0,0.04,3.84
AOUBBREV,000075,0.583,0.345,0.614,0.467,20,1899,1,96,3.0,0.04,3.84
AOUBBREV,001000,0.538,0.54,0.646,0.813,36,2407,995,1030,40.0,39.8,41.2
AOUBBREV,001025,0.407,0.447,0.512,0.723,36,2407,995,1030,41.0,39.8,41.2
AOUBBREV,000025,0.378,0.416,0.421,0.554,20,2685,1,96,1.0,0.04,3.84
AOUBBREV,000075,0.276,0.311,0.319,0.449,20,2685,1,96,3.0,0.04,3.84
AOUBBREV,001125,0.765,0.48,0.875,0.782,38,3023,1104,1185,45.0,44.16,47.4
AOUBBREV,001125,0.765,0.48,0.875,0.782,45,3023,1104,1185,45.0,44.16,47.4
AOUBBREV,001150,0.756,0.487,0.854,0.804,38,3023,1104,1185,46.0,44.16,47.4
AOUBBREV,001150,0.756,0.487,0.854,0.804,45,3023,1104,1185,46.0,44.16,47.4
AOUBBREV,001175,0.795,0.485,0.915,0.878,38,3023,1104,1185,47.0,44.16,47.4
AOUBBREV,001175,0.795,0.485,0.915,0.878,45,3023,1104,1185,47.0,44.16,47.4
AOUBBREV,001200,0.695,0.355,0.758,0.62,45,3791,1186,1253,48.0,47.44,50.12
AOUBBREV,001225,0.863,0.307,0.924,0.554,45,3791,1186,1253,49.0,47.44,50.12
AOUBBREV,001250,0.976,0.312,1.0,0.532,45,3791,1186,1253,50.0,47.44,50.12
AQTFXQQM,001050,0.001,0.003,0.282,0.998,38,10,1031,1107,42.0,41.24,44.28
AQTFXQQM,001050,0.001,0.003,0.282,0.998,19,10,1031,1107,42.0,41.24,44.28
AQTFXQQM,001075,0.003,0.0,0.305,0.995,38,10,1031,1107,43.0,41.24,44.28
AQTFXQQM,001075,0.003,0.0,0.305,0.995,19,10,1031,1107,43.0,41.24,44.28
AQTFXQQM,000225,0.308,0.229,0.477,0.963,19,1274,162,259,9.0,6.48,10.36
AQTFXQQM,000225,0.308,0.229,0.477,0.963,45,1274,162,259,9.0,6.48,10.36
AQTFXQQM,000025,0.504,0.168,0.774,0.988,38,3741,1,161,1.0,0.04,6.44
AQTFXQQM,000025,0.504,0.168,0.774,0.988,45,3741,1,161,1.0,0.04,6.44
AQTFXQQM,000050,0.532,0.104,0.752,0.946,38,3741,1,161,2.0,0.04,6.44
AQTFXQQM,000050,0.532,0.104,0.752,0.946,45,3741,1,161,2.0,0.04,6.44
