video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
DPMRUAHD,1238,0.320275,0.16555,0.47976562500000003,0.7295722222222223,holding weapon,1Yg_tRPjou0,1220,1243,49.52,48.8,49.72,0.9200000000000017
DPMRUAHD,1239,0.32765,0.16768333333333332,0.487140625,0.7317055555555555,running/escaping,1Yg_tRPjou0,1220,1243,49.56,48.8,49.72,0.9200000000000017
DPMRUAHD,1239,0.32765,0.16768333333333332,0.487140625,0.7317055555555555,holding weapon,1Yg_tRPjou0,1220,1243,49.56,48.8,49.72,0.9200000000000017
DPMRUAHD,1240,0.305784375,0.22713333333333333,0.436121875,0.7149388888888889,running/escaping,1Yg_tRPjou0,1220,1243,49.6,48.8,49.72,0.9200000000000017
DPMRUAHD,1240,0.305784375,0.22713333333333333,0.436121875,0.7149388888888889,holding weapon,1Yg_tRPjou0,1220,1243,49.6,48.8,49.72,0.9200000000000017
DPMRUAHD,1241,0.28391875,0.28658333333333336,0.3851,0.6981666666666667,running/escaping,1Yg_tRPjou0,1220,1243,49.64,48.8,49.72,0.9200000000000017
DPMRUAHD,1241,0.28391875,0.28658333333333336,0.3851,0.6981666666666667,holding weapon,1Yg_tRPjou0,1220,1243,49.64,48.8,49.72,0.9200000000000017
DPMRUAHD,1242,0.262053125,0.3460388888888889,0.33408125,0.6814,running/escaping,1Yg_tRPjou0,1220,1243,49.68,48.8,49.72,0.9200000000000017
DPMRUAHD,1242,0.262053125,0.3460388888888889,0.33408125,0.6814,holding weapon,1Yg_tRPjou0,1220,1243,49.68,48.8,49.72,0.9200000000000017
DPMRUAHD,818,0.2401875,0.4054888888888889,0.2830625,0.6646333333333333,recording,9VW8UXTqEG0,818,936,32.72,32.72,37.44,4.719999999999999
DPMRUAHD,819,0.2393875,0.4032666666666666,0.283484375,0.6660777777777778,recording,9VW8UXTqEG0,818,936,32.76,32.72,37.44,4.719999999999999
DPMRUAHD,820,0.2385875,0.4010444444444445,0.28390624999999997,0.6675277777777778,recording,9VW8UXTqEG0,818,936,32.8,32.72,37.44,4.719999999999999
DPMRUAHD,821,0.237790625,0.3988222222222222,0.284328125,0.6689722222222223,recording,9VW8UXTqEG0,818,936,32.84,32.72,37.44,4.719999999999999
DPMRUAHD,822,0.236990625,0.3966,0.284746875,0.6704222222222223,recording,9VW8UXTqEG0,818,936,32.88,32.72,37.44,4.719999999999999
DPMRUAHD,823,0.23619062500000002,0.39437777777777777,0.28516875,0.6718666666666667,recording,9VW8UXTqEG0,818,936,32.92,32.72,37.44,4.719999999999999
DPMRUAHD,824,0.23539062500000002,0.39215555555555554,0.285590625,0.6733166666666667,recording,9VW8UXTqEG0,818,936,32.96,32.72,37.44,4.719999999999999
DPMRUAHD,825,0.234590625,0.38993333333333335,0.2860125,0.674761111111111,recording,9VW8UXTqEG0,818,936,33.0,32.72,37.44,4.719999999999999
DPMRUAHD,826,0.23379374999999997,0.3877111111111111,0.286434375,0.6762111111111111,recording,9VW8UXTqEG0,818,936,33.04,32.72,37.44,4.719999999999999
DPMRUAHD,827,0.23299375000000003,0.38548888888888894,0.28685625,0.6776555555555556,recording,9VW8UXTqEG0,818,936,33.08,32.72,37.44,4.719999999999999
DPMRUAHD,828,0.23219375000000003,0.38326666666666664,0.287278125,0.6791,recording,9VW8UXTqEG0,818,936,33.12,32.72,37.44,4.719999999999999
DPMRUAHD,829,0.23139375,0.3810444444444444,0.28769999999999996,0.68055,recording,9VW8UXTqEG0,818,936,33.16,32.72,37.44,4.719999999999999
DPMRUAHD,830,0.23059687499999998,0.37882777777777776,0.28811875,0.6819944444444445,recording,9VW8UXTqEG0,818,936,33.2,32.72,37.44,4.719999999999999
DPMRUAHD,831,0.22979687499999998,0.3766055555555556,0.288540625,0.6834444444444444,recording,9VW8UXTqEG0,818,936,33.24,32.72,37.44,4.719999999999999
DPMRUAHD,832,0.228996875,0.3743833333333333,0.2889625,0.6848888888888889,recording,9VW8UXTqEG0,818,936,33.28,32.72,37.44,4.719999999999999
DPMRUAHD,833,0.228196875,0.3721611111111111,0.28938437499999997,0.6863388888888888,recording,9VW8UXTqEG0,818,936,33.32,32.72,37.44,4.719999999999999
DPMRUAHD,834,0.227396875,0.3699388888888889,0.28980625,0.6877833333333333,recording,9VW8UXTqEG0,818,936,33.36,32.72,37.44,4.719999999999999
DPMRUAHD,835,0.2266,0.36771666666666664,0.290228125,0.6892277777777778,recording,9VW8UXTqEG0,818,936,33.4,32.72,37.44,4.719999999999999
DPMRUAHD,836,0.2258,0.36549444444444446,0.29064999999999996,0.6906777777777778,recording,9VW8UXTqEG0,818,936,33.44,32.72,37.44,4.719999999999999
DPMRUAHD,837,0.225,0.3632722222222222,0.29106875,0.6921222222222222,recording,9VW8UXTqEG0,818,936,33.48,32.72,37.44,4.719999999999999
DPMRUAHD,838,0.2242,0.36105000000000004,0.291490625,0.6935722222222223,recording,9VW8UXTqEG0,818,936,33.52,32.72,37.44,4.719999999999999
DPMRUAHD,839,0.2234,0.35882777777777775,0.2919125,0.6950166666666666,recording,9VW8UXTqEG0,818,936,33.56,32.72,37.44,4.719999999999999
DPMRUAHD,840,0.222603125,0.3566055555555555,0.292334375,0.6964666666666667,recording,9VW8UXTqEG0,818,936,33.6,32.72,37.44,4.719999999999999
DPMRUAHD,841,0.22180312500000002,0.35438333333333333,0.29275625,0.697911111111111,recording,9VW8UXTqEG0,818,936,33.64,32.72,37.44,4.719999999999999
DPMRUAHD,842,0.22100312500000002,0.35216111111111115,0.29317812499999996,0.6993611111111111,recording,9VW8UXTqEG0,818,936,33.68,32.72,37.44,4.719999999999999
DPMRUAHD,843,0.220203125,0.34993888888888885,0.29359999999999997,0.7008055555555556,recording,9VW8UXTqEG0,818,936,33.72,32.72,37.44,4.719999999999999
DPMRUAHD,844,0.21940624999999997,0.3477166666666667,0.29401875,0.70225,recording,9VW8UXTqEG0,818,936,33.76,32.72,37.44,4.719999999999999
DPMRUAHD,845,0.21860624999999997,0.34549444444444444,0.294440625,0.7037,recording,9VW8UXTqEG0,818,936,33.8,32.72,37.44,4.719999999999999
DPMRUAHD,846,0.21780624999999998,0.34327222222222226,0.29486249999999997,0.7051444444444445,recording,9VW8UXTqEG0,818,936,33.84,32.72,37.44,4.719999999999999
DPMRUAHD,847,0.21700624999999998,0.34105,0.295284375,0.7065944444444444,recording,9VW8UXTqEG0,818,936,33.88,32.72,37.44,4.719999999999999
DPMRUAHD,848,0.21620625000000002,0.3388277777777778,0.29570625,0.7080388888888889,recording,9VW8UXTqEG0,818,936,33.92,32.72,37.44,4.719999999999999
DPMRUAHD,849,0.215409375,0.33660555555555555,0.29612812499999996,0.7094888888888888,recording,9VW8UXTqEG0,818,936,33.96,32.72,37.44,4.719999999999999
DPMRUAHD,850,0.214609375,0.3343833333333333,0.29655,0.7109333333333333,recording,9VW8UXTqEG0,818,936,34.0,32.72,37.44,4.719999999999999
DPMRUAHD,851,0.213809375,0.33216111111111113,0.296971875,0.7123833333333334,recording,9VW8UXTqEG0,818,936,34.04,32.72,37.44,4.719999999999999
DPMRUAHD,852,0.213009375,0.3299388888888889,0.297390625,0.7138277777777778,recording,9VW8UXTqEG0,818,936,34.08,32.72,37.44,4.719999999999999
DPMRUAHD,853,0.21220937499999998,0.32771666666666666,0.2978125,0.7152722222222222,recording,9VW8UXTqEG0,818,936,34.12,32.72,37.44,4.719999999999999
DPMRUAHD,854,0.2114125,0.3255,0.298234375,0.7167222222222221,recording,9VW8UXTqEG0,818,936,34.16,32.72,37.44,4.719999999999999
DPMRUAHD,855,0.2106125,0.3232777777777778,0.29865624999999996,0.7181666666666667,recording,9VW8UXTqEG0,818,936,34.2,32.72,37.44,4.719999999999999
DPMRUAHD,856,0.2098125,0.32105555555555554,0.299078125,0.7196166666666667,recording,9VW8UXTqEG0,818,936,34.24,32.72,37.44,4.719999999999999
DPMRUAHD,857,0.2090125,0.31883333333333336,0.2995,0.721061111111111,recording,9VW8UXTqEG0,818,936,34.28,32.72,37.44,4.719999999999999
DPMRUAHD,858,0.2082125,0.3166111111111111,0.299921875,0.7225111111111111,recording,9VW8UXTqEG0,818,936,34.32,32.72,37.44,4.719999999999999
DPMRUAHD,859,0.20741562500000002,0.3143888888888889,0.30034062499999997,0.7239555555555556,recording,9VW8UXTqEG0,818,936,34.36,32.72,37.44,4.719999999999999
DPMRUAHD,860,0.20661562500000002,0.31216666666666665,0.3007625,0.7254055555555556,recording,9VW8UXTqEG0,818,936,34.4,32.72,37.44,4.719999999999999
DPMRUAHD,861,0.205815625,0.30994444444444447,0.301184375,0.72685,recording,9VW8UXTqEG0,818,936,34.44,32.72,37.44,4.719999999999999
DPMRUAHD,862,0.205015625,0.30772222222222223,0.30160624999999996,0.7282944444444444,recording,9VW8UXTqEG0,818,936,34.48,32.72,37.44,4.719999999999999
DPMRUAHD,863,0.20421874999999998,0.3055,0.302028125,0.7297444444444445,recording,9VW8UXTqEG0,818,936,34.52,32.72,37.44,4.719999999999999
DPMRUAHD,864,0.20341874999999998,0.3032777777777778,0.30245,0.7311888888888889,recording,9VW8UXTqEG0,818,936,34.56,32.72,37.44,4.719999999999999
DPMRUAHD,865,0.20261875,0.3010555555555555,0.302871875,0.7326388888888888,recording,9VW8UXTqEG0,818,936,34.6,32.72,37.44,4.719999999999999
DPMRUAHD,866,0.20181875,0.29883333333333334,0.303290625,0.7340833333333333,recording,9VW8UXTqEG0,818,936,34.64,32.72,37.44,4.719999999999999
DPMRUAHD,867,0.20101874999999997,0.2966111111111111,0.3037125,0.7355333333333333,recording,9VW8UXTqEG0,818,936,34.68,32.72,37.44,4.719999999999999
DPMRUAHD,868,0.200221875,0.2943888888888889,0.30413437499999996,0.7369777777777778,recording,9VW8UXTqEG0,818,936,34.72,32.72,37.44,4.719999999999999
DPMRUAHD,869,0.199421875,0.2921666666666667,0.30455625,0.7384222222222222,recording,9VW8UXTqEG0,818,936,34.76,32.72,37.44,4.719999999999999
DPMRUAHD,870,0.198621875,0.28994444444444445,0.304978125,0.7398722222222222,recording,9VW8UXTqEG0,818,936,34.8,32.72,37.44,4.719999999999999
DPMRUAHD,871,0.19782187499999998,0.2877222222222222,0.3054,0.7413166666666667,recording,9VW8UXTqEG0,818,936,34.84,32.72,37.44,4.719999999999999
DPMRUAHD,872,0.19702187499999999,0.2855,0.305821875,0.7427666666666667,recording,9VW8UXTqEG0,818,936,34.88,32.72,37.44,4.719999999999999
DPMRUAHD,873,0.196225,0.2832777777777778,0.30624375000000004,0.7442111111111112,recording,9VW8UXTqEG0,818,936,34.92,32.72,37.44,4.719999999999999
DPMRUAHD,874,0.19542500000000002,0.28105555555555556,0.3066625,0.7456611111111111,recording,9VW8UXTqEG0,818,936,34.96,32.72,37.44,4.719999999999999
DPMRUAHD,875,0.194625,0.2788333333333333,0.30708437499999997,0.7471055555555556,recording,9VW8UXTqEG0,818,936,35.0,32.72,37.44,4.719999999999999
DPMRUAHD,876,0.193825,0.2766111111111111,0.30750625,0.7485555555555556,recording,9VW8UXTqEG0,818,936,35.04,32.72,37.44,4.719999999999999
DPMRUAHD,877,0.193025,0.2743888888888889,0.307928125,0.75,recording,9VW8UXTqEG0,818,936,35.08,32.72,37.44,4.719999999999999
DPMRUAHD,878,0.192228125,0.2721722222222222,0.30835,0.7514444444444444,recording,9VW8UXTqEG0,818,936,35.12,32.72,37.44,4.719999999999999
DPMRUAHD,879,0.191428125,0.26995,0.30877187500000003,0.7528944444444444,recording,9VW8UXTqEG0,818,936,35.16,32.72,37.44,4.719999999999999
DPMRUAHD,880,0.19062812499999998,0.2677277777777778,0.30919375,0.7543388888888889,recording,9VW8UXTqEG0,818,936,35.2,32.72,37.44,4.719999999999999
DPMRUAHD,881,0.189828125,0.26550555555555555,0.30961249999999996,0.7557888888888888,recording,9VW8UXTqEG0,818,936,35.24,32.72,37.44,4.719999999999999
DPMRUAHD,882,0.18903125,0.2632833333333333,0.310034375,0.7572333333333333,recording,9VW8UXTqEG0,818,936,35.28,32.72,37.44,4.719999999999999
DPMRUAHD,883,0.18823125000000002,0.26106111111111113,0.31045625,0.7586833333333333,recording,9VW8UXTqEG0,818,936,35.32,32.72,37.44,4.719999999999999
DPMRUAHD,884,0.18743125,0.2588388888888889,0.310878125,0.7601277777777778,recording,9VW8UXTqEG0,818,936,35.36,32.72,37.44,4.719999999999999
DPMRUAHD,885,0.18663125,0.25661666666666666,0.3113,0.7615777777777778,recording,9VW8UXTqEG0,818,936,35.4,32.72,37.44,4.719999999999999
DPMRUAHD,886,0.18583125,0.2543944444444444,0.31172187500000004,0.7630222222222222,recording,9VW8UXTqEG0,818,936,35.44,32.72,37.44,4.719999999999999
DPMRUAHD,887,0.185034375,0.2521722222222222,0.31214375,0.7644666666666667,recording,9VW8UXTqEG0,818,936,35.48,32.72,37.44,4.719999999999999
DPMRUAHD,888,0.184234375,0.24995,0.312565625,0.7659166666666667,recording,9VW8UXTqEG0,818,936,35.52,32.72,37.44,4.719999999999999
DPMRUAHD,889,0.18343437499999998,0.2477277777777778,0.312984375,0.7673611111111112,recording,9VW8UXTqEG0,818,936,35.56,32.72,37.44,4.719999999999999
DPMRUAHD,890,0.182634375,0.24550555555555556,0.31340625,0.7688111111111111,recording,9VW8UXTqEG0,818,936,35.6,32.72,37.44,4.719999999999999
DPMRUAHD,891,0.181834375,0.24328333333333332,0.313828125,0.7702555555555555,recording,9VW8UXTqEG0,818,936,35.64,32.72,37.44,4.719999999999999
DPMRUAHD,892,0.18103750000000002,0.24106111111111111,0.31425000000000003,0.7717055555555556,recording,9VW8UXTqEG0,818,936,35.68,32.72,37.44,4.719999999999999
DPMRUAHD,893,0.1802375,0.23883888888888888,0.314671875,0.77315,recording,9VW8UXTqEG0,818,936,35.72,32.72,37.44,4.719999999999999
DPMRUAHD,894,0.1794375,0.23661666666666667,0.31509375,0.7745944444444444,recording,9VW8UXTqEG0,818,936,35.76,32.72,37.44,4.719999999999999
DPMRUAHD,895,0.1786375,0.23439444444444446,0.315515625,0.7760444444444444,recording,9VW8UXTqEG0,818,936,35.8,32.72,37.44,4.719999999999999
DPMRUAHD,896,0.177840625,0.2321722222222222,0.315934375,0.7774888888888889,recording,9VW8UXTqEG0,818,936,35.84,32.72,37.44,4.719999999999999
DPMRUAHD,897,0.177040625,0.22995,0.31635625,0.778938888888889,recording,9VW8UXTqEG0,818,936,35.88,32.72,37.44,4.719999999999999
DPMRUAHD,898,0.17624062499999998,0.22772777777777778,0.316778125,0.7803833333333333,recording,9VW8UXTqEG0,818,936,35.92,32.72,37.44,4.719999999999999
DPMRUAHD,899,0.175440625,0.22550555555555557,0.31720000000000004,0.7818333333333333,recording,9VW8UXTqEG0,818,936,35.96,32.72,37.44,4.719999999999999
DPMRUAHD,900,0.174640625,0.22328333333333333,0.317621875,0.7832777777777779,recording,9VW8UXTqEG0,818,936,36.0,32.72,37.44,4.719999999999999
DPMRUAHD,901,0.17384375000000002,0.2210666666666667,0.31804375,0.7847277777777778,recording,9VW8UXTqEG0,818,936,36.04,32.72,37.44,4.719999999999999
DPMRUAHD,902,0.17304375,0.21884444444444445,0.31846562500000003,0.7861722222222222,recording,9VW8UXTqEG0,818,936,36.08,32.72,37.44,4.719999999999999
DPMRUAHD,903,0.17224375,0.21662222222222222,0.318884375,0.7876166666666666,recording,9VW8UXTqEG0,818,936,36.12,32.72,37.44,4.719999999999999
DPMRUAHD,904,0.17144375,0.21439999999999998,0.31930625,0.7890666666666667,recording,9VW8UXTqEG0,818,936,36.16,32.72,37.44,4.719999999999999
DPMRUAHD,905,0.17064375,0.21217777777777777,0.31972812500000003,0.7905111111111112,recording,9VW8UXTqEG0,818,936,36.2,32.72,37.44,4.719999999999999
DPMRUAHD,906,0.169846875,0.20995555555555556,0.32015,0.7919611111111111,recording,9VW8UXTqEG0,818,936,36.24,32.72,37.44,4.719999999999999
DPMRUAHD,907,0.16904687499999999,0.20773333333333335,0.320571875,0.7934055555555555,recording,9VW8UXTqEG0,818,936,36.28,32.72,37.44,4.719999999999999
DPMRUAHD,908,0.168246875,0.2055111111111111,0.32099375,0.7948555555555556,recording,9VW8UXTqEG0,818,936,36.32,32.72,37.44,4.719999999999999
DPMRUAHD,909,0.167446875,0.20328888888888888,0.321415625,0.7963,recording,9VW8UXTqEG0,818,936,36.36,32.72,37.44,4.719999999999999
DPMRUAHD,910,0.166646875,0.20106666666666667,0.3218375,0.79775,recording,9VW8UXTqEG0,818,936,36.4,32.72,37.44,4.719999999999999
DPMRUAHD,911,0.16585,0.19884444444444446,0.32225625,0.7991944444444444,recording,9VW8UXTqEG0,818,936,36.44,32.72,37.44,4.719999999999999
DPMRUAHD,912,0.16505,0.19662222222222223,0.32267812500000004,0.8006388888888889,recording,9VW8UXTqEG0,818,936,36.48,32.72,37.44,4.719999999999999
DPMRUAHD,913,0.16425,0.1944,0.3231,0.802088888888889,recording,9VW8UXTqEG0,818,936,36.52,32.72,37.44,4.719999999999999
DPMRUAHD,914,0.16345,0.19217777777777778,0.323521875,0.8035333333333333,recording,9VW8UXTqEG0,818,936,36.56,32.72,37.44,4.719999999999999
DPMRUAHD,915,0.162653125,0.18995555555555554,0.32394375000000003,0.8049833333333333,recording,9VW8UXTqEG0,818,936,36.6,32.72,37.44,4.719999999999999
DPMRUAHD,916,0.161853125,0.18773333333333334,0.324365625,0.8064277777777779,recording,9VW8UXTqEG0,818,936,36.64,32.72,37.44,4.719999999999999
DPMRUAHD,917,0.161053125,0.18551111111111113,0.3247875,0.8078777777777778,recording,9VW8UXTqEG0,818,936,36.68,32.72,37.44,4.719999999999999
DPMRUAHD,918,0.160253125,0.18328888888888886,0.32520625000000003,0.8093222222222222,recording,9VW8UXTqEG0,818,936,36.72,32.72,37.44,4.719999999999999
DPMRUAHD,919,0.159453125,0.18106666666666665,0.325628125,0.8107722222222222,recording,9VW8UXTqEG0,818,936,36.76,32.72,37.44,4.719999999999999
DPMRUAHD,920,0.15865625,0.17884444444444444,0.32605,0.8122166666666667,recording,9VW8UXTqEG0,818,936,36.8,32.72,37.44,4.719999999999999
DPMRUAHD,921,0.15785625,0.17662222222222224,0.326471875,0.8136611111111112,recording,9VW8UXTqEG0,818,936,36.84,32.72,37.44,4.719999999999999
DPMRUAHD,922,0.15705625,0.1744,0.32689375,0.8151111111111111,recording,9VW8UXTqEG0,818,936,36.88,32.72,37.44,4.719999999999999
DPMRUAHD,923,0.15625625,0.1721777777777778,0.327315625,0.8165555555555555,recording,9VW8UXTqEG0,818,936,36.92,32.72,37.44,4.719999999999999
DPMRUAHD,924,0.15545625000000002,0.16995555555555555,0.3277375,0.8180055555555557,recording,9VW8UXTqEG0,818,936,36.96,32.72,37.44,4.719999999999999
DPMRUAHD,925,0.154659375,0.1677388888888889,0.32815625000000004,0.81945,recording,9VW8UXTqEG0,818,936,37.0,32.72,37.44,4.719999999999999
DPMRUAHD,926,0.153859375,0.16551666666666667,0.328578125,0.8209,recording,9VW8UXTqEG0,818,936,37.04,32.72,37.44,4.719999999999999
DPMRUAHD,927,0.153059375,0.16329444444444444,0.329,0.8223444444444444,recording,9VW8UXTqEG0,818,936,37.08,32.72,37.44,4.719999999999999
DPMRUAHD,928,0.152259375,0.16107222222222223,0.32942187500000003,0.8237888888888889,recording,9VW8UXTqEG0,818,936,37.12,32.72,37.44,4.719999999999999
DPMRUAHD,929,0.1514625,0.15885,0.32984375,0.825238888888889,recording,9VW8UXTqEG0,818,936,37.16,32.72,37.44,4.719999999999999
DPMRUAHD,930,0.1506625,0.15662777777777778,0.330265625,0.8266833333333333,recording,9VW8UXTqEG0,818,936,37.2,32.72,37.44,4.719999999999999
DPMRUAHD,931,0.1498625,0.15440555555555555,0.33068749999999997,0.8281333333333333,recording,9VW8UXTqEG0,818,936,37.24,32.72,37.44,4.719999999999999
DPMRUAHD,932,0.14906250000000001,0.15218333333333334,0.331109375,0.8295777777777779,recording,9VW8UXTqEG0,818,936,37.28,32.72,37.44,4.719999999999999
DPMRUAHD,933,0.14826250000000002,0.1499611111111111,0.331528125,0.8310277777777778,recording,9VW8UXTqEG0,818,936,37.32,32.72,37.44,4.719999999999999
DPMRUAHD,934,0.147465625,0.1477388888888889,0.33195,0.8324722222222222,recording,9VW8UXTqEG0,818,936,37.36,32.72,37.44,4.719999999999999
DPMRUAHD,935,0.146665625,0.14551666666666668,0.332371875,0.8339222222222222,recording,9VW8UXTqEG0,818,936,37.4,32.72,37.44,4.719999999999999
DPMRUAHD,1149,0.145865625,0.14329444444444445,0.33279375,0.8353666666666667,holding weapon,AqHZ7TPQ0x0,1149,1220,45.96,45.96,48.8,2.8399999999999963
DPMRUAHD,1150,0.14735625000000002,0.13706666666666667,0.334284375,0.8259555555555556,holding weapon,AqHZ7TPQ0x0,1149,1220,46.0,45.96,48.8,2.8399999999999963
DPMRUAHD,1151,0.148846875,0.13083333333333333,0.335775,0.8165444444444445,holding weapon,AqHZ7TPQ0x0,1149,1220,46.04,45.96,48.8,2.8399999999999963
